GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Data_Period_Business_Key	Published_Value	Published_UOM	Estimated_Real_Value	Estimation_Qualifier	Unit_of_Measure_Code	Default_Scale	Data_Period_Type	Data_Period_Name	Data_Period_Begin_Datetime	Calculation_Type	Measure_Hierarchy_Level	GeoFIPS_Type	County_FIPS	County_Name	PZ_Name	WDB_Name	State_FIPS	State_Name	Region_FIPS	Region_Name	Nation_FIPS	Nation_Name
" ""37159"""	Rowan, NC	BEA_CA5N_2010	   State and local	2008	322191	N$	322191	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37159"""	Rowan, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	00000	USA
" ""37161"""	Rutherford, NC	BEA_CA5N_2010	   State and local	2008	157014	N$	157014	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37161"""	Rutherford, NC	Western	Region C	37000	North Carolina	95000	Southeast	00000	USA
" ""37163"""	Sampson, NC	BEA_CA5N_2010	   State and local	2008	199596	N$	199596	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37163"""	Sampson, NC	South Central	Triangle South	37000	North Carolina	95000	Southeast	00000	USA
" ""37165"""	Scotland, NC	BEA_CA5N_2010	   State and local	2008	118290	N$	118290	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37165"""	Scotland, NC	South Central	Lumber River	37000	North Carolina	95000	Southeast	00000	USA
" ""37167"""	Stanly, NC	BEA_CA5N_2010	   State and local	2008	170096	N$	170096	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37167"""	Stanly, NC	Southwest		37000	North Carolina	95000	Southeast	00000	USA
" ""37169"""	Stokes, NC	BEA_CA5N_2010	   State and local	2008	81914	N$	81914	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37169"""	Stokes, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	00000	USA
" ""37171"""	Surry, NC	BEA_CA5N_2010	   State and local	2008	226192	N$	226192	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37171"""	Surry, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	00000	USA
" ""37173"""	Swain, NC	BEA_CA5N_2010	   State and local	2008	99404	N$	99404	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37173"""	Swain, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	00000	USA
" ""37175"""	Transylvania, NC	BEA_CA5N_2010	   State and local	2008	61908	N$	61908	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37175"""	Transylvania, NC	Western	Mountain Area	37000	North Carolina	95000	Southeast	00000	USA
" ""37177"""	Tyrrell, NC	BEA_CA5N_2010	   State and local	2008	20415	N$	20415	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37177"""	Tyrrell, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	00000	USA
" ""37179"""	Union, NC	BEA_CA5N_2010	   State and local	2008	503034	N$	503034	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37179"""	Union, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	00000	USA
" ""37181"""	Vance, NC	BEA_CA5N_2010	   State and local	2008	140498	N$	140498	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37181"""	Vance, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	00000	USA
" ""37183"""	Wake, NC	BEA_CA5N_2010	   State and local	2008	4493510	N$	4493510	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37183"""	Wake, NC	North Central	Capital Area	37000	North Carolina	95000	Southeast	00000	USA
" ""37185"""	Warren, NC	BEA_CA5N_2010	   State and local	2008	64865	N$	64865	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37185"""	Warren, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	00000	USA
" ""37187"""	Washington, NC	BEA_CA5N_2010	   State and local	2008	50486	N$	50486	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37187"""	Washington, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	00000	USA
" ""37189"""	Watauga, NC	BEA_CA5N_2010	   State and local	2008	301375	N$	301375	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37189"""	Watauga, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	00000	USA
" ""37191"""	Wayne, NC	BEA_CA5N_2010	   State and local	2008	412442	N$	412442	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37191"""	Wayne, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	00000	USA
" ""37193"""	Wilkes, NC	BEA_CA5N_2010	   State and local	2008	206550	N$	206550	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37193"""	Wilkes, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	00000	USA
" ""37195"""	Wilson, NC	BEA_CA5N_2010	   State and local	2008	320623	N$	320623	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37195"""	Wilson, NC	North Central	Turning Point	37000	North Carolina	95000	Southeast	00000	USA
" ""37197"""	Yadkin, NC	BEA_CA5N_2010	   State and local	2008	70782	N$	70782	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37197"""	Yadkin, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	00000	USA
" ""37199"""	Yancey, NC	BEA_CA5N_2010	   State and local	2008	38136	N$	38136	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	4	CNTY	" ""37199"""	Yancey, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	00000	USA
" ""37000"""	North Carolina	BEA_CA5N_2012	   Federal civilian	2008	5184335	N$	5184335	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37000"""	North Carolina			37000	North Carolina	95000	Southeast	00000	USA
" ""37001"""	Alamance, NC	BEA_CA5N_2012	   Federal civilian	2008	18120	N$	18120	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37001"""	Alamance, NC	Piedmont-Triad	Regional Partnership	37000	North Carolina	95000	Southeast	00000	USA
" ""37003"""	Alexander, NC	BEA_CA5N_2012	   Federal civilian	2008	3136	N$	3136	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37003"""	Alexander, NC	Northwest	Western Piedmont	37000	North Carolina	95000	Southeast	00000	USA
" ""37005"""	Alleghany, NC	BEA_CA5N_2012	   Federal civilian	2008	2959	N$	2959	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37005"""	Alleghany, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	00000	USA
" ""37007"""	Anson, NC	BEA_CA5N_2012	   Federal civilian	2008	3522	N$	3522	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37007"""	Anson, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	00000	USA
" ""37009"""	Ashe, NC	BEA_CA5N_2012	   Federal civilian	2008	3809	N$	3809	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37009"""	Ashe, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	00000	USA
" ""37011"""	Avery, NC	BEA_CA5N_2012	   Federal civilian	2008	2725	N$	2725	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37011"""	Avery, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	00000	USA
" ""37013"""	Beaufort, NC	BEA_CA5N_2012	   Federal civilian	2008	9346	N$	9346	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37013"""	Beaufort, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	00000	USA
" ""37015"""	Bertie, NC	BEA_CA5N_2012	   Federal civilian	2008	5977	N$	5977	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37015"""	Bertie, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	00000	USA
" ""37017"""	Bladen, NC	BEA_CA5N_2012	   Federal civilian	2008	7459	N$	7459	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37017"""	Bladen, NC	South Central	Lumber River	37000	North Carolina	95000	Southeast	00000	USA
" ""37019"""	Brunswick, NC	BEA_CA5N_2012	   Federal civilian	2008	29904	N$	29904	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37019"""	Brunswick, NC	Southeast	Cape Fear	37000	North Carolina	95000	Southeast	00000	USA
" ""37021"""	Buncombe, NC	BEA_CA5N_2012	   Federal civilian	2008	275544	N$	275544	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37021"""	Buncombe, NC	Western	Mountain Area	37000	North Carolina	95000	Southeast	00000	USA
" ""37023"""	Burke, NC	BEA_CA5N_2012	   Federal civilian	2008	9187	N$	9187	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37023"""	Burke, NC	Northwest	Western Piedmont	37000	North Carolina	95000	Southeast	00000	USA
" ""37025"""	Cabarrus, NC	BEA_CA5N_2012	   Federal civilian	2008	20496	N$	20496	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37025"""	Cabarrus, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	00000	USA
" ""37027"""	Caldwell, NC	BEA_CA5N_2012	   Federal civilian	2008	8321	N$	8321	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37027"""	Caldwell, NC	Northwest	Western Piedmont	37000	North Carolina	95000	Southeast	00000	USA
" ""37029"""	Camden, NC	BEA_CA5N_2012	   Federal civilian	2008	1073	N$	1073	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37029"""	Camden, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	00000	USA
" ""37031"""	Carteret, NC	BEA_CA5N_2012	   Federal civilian	2008	22536	N$	22536	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37031"""	Carteret, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	00000	USA
" ""37033"""	Caswell, NC	BEA_CA5N_2012	   Federal civilian	2008	2671	N$	2671	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37033"""	Caswell, NC	Piedmont-Triad	Kerr-Tar	37000	North Carolina	95000	Southeast	00000	USA
" ""37035"""	Catawba, NC	BEA_CA5N_2012	   Federal civilian	2008	38637	N$	38637	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37035"""	Catawba, NC	Northwest	Western Piedmont	37000	North Carolina	95000	Southeast	00000	USA
" ""37037"""	Chatham, NC	BEA_CA5N_2012	   Federal civilian	2008	10107	N$	10107	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37037"""	Chatham, NC	North Central	Triangle South	37000	North Carolina	95000	Southeast	00000	USA
" ""37039"""	Cherokee, NC	BEA_CA5N_2012	   Federal civilian	2008	8553	N$	8553	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37039"""	Cherokee, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	00000	USA
" ""37041"""	Chowan, NC	BEA_CA5N_2012	   Federal civilian	2008	3012	N$	3012	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37041"""	Chowan, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	00000	USA
" ""37043"""	Clay, NC	BEA_CA5N_2012	   Federal civilian	2008	1502	N$	1502	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37043"""	Clay, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	00000	USA
" ""37045"""	Cleveland, NC	BEA_CA5N_2012	   Federal civilian	2008	13375	N$	13375	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37045"""	Cleveland, NC	Southwest	Region C	37000	North Carolina	95000	Southeast	00000	USA
" ""37047"""	Columbus, NC	BEA_CA5N_2012	   Federal civilian	2008	8847	N$	8847	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37047"""	Columbus, NC	South Central	Cape Fear	37000	North Carolina	95000	Southeast	00000	USA
" ""37049"""	Craven, NC	BEA_CA5N_2012	   Federal civilian	2008	444661	N$	444661	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37049"""	Craven, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	00000	USA
" ""37051"""	Cumberland, NC	BEA_CA5N_2012	   Federal civilian	2008	905454	N$	905454	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37051"""	Cumberland, NC	South Central	Cumberland County	37000	North Carolina	95000	Southeast	00000	USA
" ""37053"""	Currituck, NC	BEA_CA5N_2012	   Federal civilian	2008	2446	N$	2446	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37053"""	Currituck, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	00000	USA
" ""37055"""	Dare, NC	BEA_CA5N_2012	   Federal civilian	2008	16244	N$	16244	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37055"""	Dare, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	00000	USA
" ""37057"""	Davidson, NC	BEA_CA5N_2012	   Federal civilian	2008	11993	N$	11993	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37057"""	Davidson, NC	Piedmont-Triad	DavidsonWorks, Inc.	37000	North Carolina	95000	Southeast	00000	USA
" ""37059"""	Davie, NC	BEA_CA5N_2012	   Federal civilian	2008	4027	N$	4027	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37059"""	Davie, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	00000	USA
" ""37061"""	Duplin, NC	BEA_CA5N_2012	   Federal civilian	2008	12092	N$	12092	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37061"""	Duplin, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	00000	USA
" ""37063"""	Durham, NC	BEA_CA5N_2012	   Federal civilian	2008	462195	N$	462195	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37063"""	Durham, NC	North Central	Durham	37000	North Carolina	95000	Southeast	00000	USA
" ""37065"""	Edgecombe, NC	BEA_CA5N_2012	   Federal civilian	2008	29973	N$	29973	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37065"""	Edgecombe, NC	North Central	Turning Point	37000	North Carolina	95000	Southeast	00000	USA
" ""37067"""	Forsyth, NC	BEA_CA5N_2012	   Federal civilian	2008	100063	N$	100063	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37067"""	Forsyth, NC	Piedmont-Triad	Northwest Piedmont	37000	North Carolina	95000	Southeast	00000	USA
" ""37069"""	Franklin, NC	BEA_CA5N_2012	   Federal civilian	2008	5069	N$	5069	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37069"""	Franklin, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	00000	USA
" ""37071"""	Gaston, NC	BEA_CA5N_2012	   Federal civilian	2008	30600	N$	30600	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37071"""	Gaston, NC	Southwest	Gaston County	37000	North Carolina	95000	Southeast	00000	USA
" ""37073"""	Gates, NC	BEA_CA5N_2012	   Federal civilian	2008	1852	N$	1852	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37073"""	Gates, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	00000	USA
" ""37075"""	Graham, NC	BEA_CA5N_2012	   Federal civilian	2008	2706	N$	2706	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37075"""	Graham, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	00000	USA
" ""37077"""	Granville, NC	BEA_CA5N_2012	   Federal civilian	2008	132458	N$	132458	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37077"""	Granville, NC	North Central	Kerr-Tar	37000	North Carolina	95000	Southeast	00000	USA
" ""37079"""	Greene, NC	BEA_CA5N_2012	   Federal civilian	2008	2493	N$	2493	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37079"""	Greene, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	00000	USA
" ""37081"""	Guilford, NC	BEA_CA5N_2012	   Federal civilian	2008	347980	N$	347980	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37081"""	Guilford, NC	Piedmont-Triad	Greensboro/High Point/Guilford	37000	North Carolina	95000	Southeast	00000	USA
" ""37083"""	Halifax, NC	BEA_CA5N_2012	   Federal civilian	2008	8435	N$	8435	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37083"""	Halifax, NC	Northeast	Turning Point	37000	North Carolina	95000	Southeast	00000	USA
" ""37085"""	Harnett, NC	BEA_CA5N_2012	   Federal civilian	2008	8548	N$	8548	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37085"""	Harnett, NC	North Central	Triangle South	37000	North Carolina	95000	Southeast	00000	USA
" ""37087"""	Haywood, NC	BEA_CA5N_2012	   Federal civilian	2008	8998	N$	8998	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37087"""	Haywood, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	00000	USA
" ""37089"""	Henderson, NC	BEA_CA5N_2012	   Federal civilian	2008	15295	N$	15295	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37089"""	Henderson, NC	Western	Mountain Area	37000	North Carolina	95000	Southeast	00000	USA
" ""37091"""	Hertford, NC	BEA_CA5N_2012	   Federal civilian	2008	4896	N$	4896	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37091"""	Hertford, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	00000	USA
" ""37093"""	Hoke, NC	BEA_CA5N_2012	   Federal civilian	2008	3714	N$	3714	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37093"""	Hoke, NC	South Central	Lumber River	37000	North Carolina	95000	Southeast	00000	USA
" ""37095"""	Hyde, NC	BEA_CA5N_2012	   Federal civilian	2008	2398	N$	2398	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37095"""	Hyde, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	00000	USA
" ""37097"""	Iredell, NC	BEA_CA5N_2012	   Federal civilian	2008	19705	N$	19705	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37097"""	Iredell, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	00000	USA
" ""37099"""	Jackson, NC	BEA_CA5N_2012	   Federal civilian	2008	4598	N$	4598	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37099"""	Jackson, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	00000	USA
" ""37101"""	Johnston, NC	BEA_CA5N_2012	   Federal civilian	2008	14623	N$	14623	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37101"""	Johnston, NC	North Central		37000	North Carolina	95000	Southeast	00000	USA
" ""37103"""	Jones, NC	BEA_CA5N_2012	   Federal civilian	2008	1526	N$	1526	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37103"""	Jones, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	00000	USA
" ""37105"""	Lee, NC	BEA_CA5N_2012	   Federal civilian	2008	12112	N$	12112	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37105"""	Lee, NC	North Central	Triangle South	37000	North Carolina	95000	Southeast	00000	USA
" ""37107"""	Lenoir, NC	BEA_CA5N_2012	   Federal civilian	2008	21617	N$	21617	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37107"""	Lenoir, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	00000	USA
" ""37109"""	Lincoln, NC	BEA_CA5N_2012	   Federal civilian	2008	7551	N$	7551	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37109"""	Lincoln, NC	Southwest	Centralina	37000	North Carolina	95000	Southeast	00000	USA
" ""37111"""	McDowell, NC	BEA_CA5N_2012	   Federal civilian	2008	5586	N$	5586	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37111"""	McDowell, NC	Northwest	Region C	37000	North Carolina	95000	Southeast	00000	USA
" ""37113"""	Macon, NC	BEA_CA5N_2012	   Federal civilian	2008	12373	N$	12373	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37113"""	Macon, NC	Western	Southwestern	37000	North Carolina	95000	Southeast	00000	USA
" ""37115"""	Madison, NC	BEA_CA5N_2012	   Federal civilian	2008	2715	N$	2715	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37115"""	Madison, NC	Western	Mountain Area	37000	North Carolina	95000	Southeast	00000	USA
" ""37117"""	Martin, NC	BEA_CA5N_2012	   Federal civilian	2008	3678	N$	3678	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37117"""	Martin, NC	Northeast	Region Q	37000	North Carolina	95000	Southeast	00000	USA
" ""37119"""	Mecklenburg, NC	BEA_CA5N_2012	   Federal civilian	2008	487770	N$	487770	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37119"""	Mecklenburg, NC	Southwest		37000	North Carolina	95000	Southeast	00000	USA
" ""37121"""	Mitchell, NC	BEA_CA5N_2012	   Federal civilian	2008	3352	N$	3352	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37121"""	Mitchell, NC	Northwest	High Country	37000	North Carolina	95000	Southeast	00000	USA
" ""37123"""	Montgomery, NC	BEA_CA5N_2012	   Federal civilian	2008	3579	N$	3579	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37123"""	Montgomery, NC	South Central	Regional Partnership	37000	North Carolina	95000	Southeast	00000	USA
" ""37125"""	Moore, NC	BEA_CA5N_2012	   Federal civilian	2008	10047	N$	10047	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37125"""	Moore, NC	South Central	Regional Partnership	37000	North Carolina	95000	Southeast	00000	USA
" ""37127"""	Nash, NC	BEA_CA5N_2012	   Federal civilian	2008	7084	N$	7084	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37127"""	Nash, NC	North Central	Turning Point	37000	North Carolina	95000	Southeast	00000	USA
" ""37129"""	New Hanover, NC	BEA_CA5N_2012	   Federal civilian	2008	81619	N$	81619	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37129"""	New Hanover, NC	Southeast	Cape Fear	37000	North Carolina	95000	Southeast	00000	USA
" ""37131"""	Northampton, NC	BEA_CA5N_2012	   Federal civilian	2008	3142	N$	3142	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37131"""	Northampton, NC	Northeast	Turning Point	37000	North Carolina	95000	Southeast	00000	USA
" ""37133"""	Onslow, NC	BEA_CA5N_2012	   Federal civilian	2008	322136	N$	322136	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37133"""	Onslow, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	00000	USA
" ""37135"""	Orange, NC	BEA_CA5N_2012	   Federal civilian	2008	19100	N$	19100	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37135"""	Orange, NC	North Central	Regional Partnership	37000	North Carolina	95000	Southeast	00000	USA
" ""37137"""	Pamlico, NC	BEA_CA5N_2012	   Federal civilian	2008	1687	N$	1687	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37137"""	Pamlico, NC	Southeast	Eastern Carolina	37000	North Carolina	95000	Southeast	00000	USA
" ""37139"""	Pasquotank, NC	BEA_CA5N_2012	   Federal civilian	2008	54450	N$	54450	Real 2012 Chained Dollars	R$	-3	YR	The Year 2008	01/1/2008 0:00	Level	5	CNTY	" ""37139"""	Pasquotank, NC	Northeast	Northeastern	37000	North Carolina	95000	Southeast	00000	USA
