,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
265," ""37175""","Transylvania, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,(D),(D),0,(D),(D),(D),(D),(D),(D),(D),(D)
266," ""37175""","Transylvania, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,13311,13926,14801,17746,16578,16201,17050,18688,18413,18468,17349,18486,19375,20473,21060,21504,21797,22550
267," ""37177""","Tyrrell, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D)
268," ""37177""","Tyrrell, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269," ""37177""","Tyrrell, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,1147,(D),1993,1921,(D),2993,4154,4455,3896,3643,3822,3880,4663,4976,5421,5806,(D),5651
270," ""37179""","Union, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
271," ""37179""","Union, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),1115,(D),(D),(D),459,516,(D),(D),(D),(D)
272," ""37179""","Union, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,57732,63337,70447,77653,80505,88523,100444,102487,102743,104712,101173,113441,118572,125304,129771,130786,139358,150879
273," ""37181""","Vance, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274," ""37181""","Vance, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,(D),0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D)
275," ""37181""","Vance, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,15731,16816,18012,17996,17852,18288,19307,20894,21379,21226,20859,21349,21257,22497,23296,23865,24997,26799
276," ""37183""","Wake, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),2440,2567,2721,3367,8467,11107,11719,9273,9118
277," ""37183""","Wake, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,11908,11075,(D),12109,11352,12399,38666,44729,45599,48949,51510,106262,94954,65207,65133,56174,52446,59583
278," ""37183""","Wake, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,569587,556716,582306,641141,656044,727279,791233,828048,802450,807253,829266,913613,942993,1008203,1067343,1151150,1176335,1259063
279," ""37185""","Warren, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280," ""37185""","Warren, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),0,0,0,0
281," ""37185""","Warren, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,5815,6222,6578,6864,6899,7210,7304,8107,8270,7205,6925,7062,7128,7590,7786,8124,(D),(D)
282," ""37187""","Washington, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283," ""37187""","Washington, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284," ""37187""","Washington, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,5200,5362,5472,5591,5455,5638,5599,6009,5964,5978,(D),(D),(D),6131,(D),(D),(D),6479
285," ""37189""","Watauga, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),0,0,0,0,0
286," ""37189""","Watauga, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,(D),(D),(D),(D),0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),211,176,259
287," ""37189""","Watauga, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,21972,23593,23905,24275,23733,24770,26667,28801,29121,27399,26832,27901,28140,30111,31935,33265,35275,36993
288," ""37191""","Wayne, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0
289," ""37191""","Wayne, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,(D),0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),0,0,(D)
290," ""37191""","Wayne, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,59551,58890,61530,61883,60486,61469,63846,64373,63227,64709,64371,67144,67898,71390,73975,75475,76562,79563
291," ""37193""","Wilkes, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,(D),0,0,(D),(D),0,(D),(D),0,0,0,0,0,0,0,0,0
292," ""37193""","Wilkes, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),0,0
293," ""37193""","Wilkes, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,25896,26235,28755,30522,30883,30094,31670,34152,32459,33149,31612,31934,31645,32505,33832,33014,34256,35766
294," ""37195""","Wilson, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
295," ""37195""","Wilson, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,(D),(D),0,(D),(D),(D),0,0,0,0,0
296," ""37195""","Wilson, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,32802,35602,34915,39310,38894,40407,38480,40417,40932,42232,40476,44213,44293,46836,49909,52158,54756,55249
297," ""37197""","Yadkin, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298," ""37197""","Yadkin, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),0,0,0,0
299," ""37197""","Yadkin, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,11724,13047,13792,13718,13331,13822,14050,14634,15116,15337,15092,16144,16302,17358,17722,16819,17055,17181
300," ""37199""","Yancey, NC",5.0,CAINC6N,519.0,3364-3369,     Other transportation equipment manufacturing,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301," ""37199""","Yancey, NC",5.0,CAINC6N,907.0,519,    Other information services 4/,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302," ""37199""","Yancey, NC",5.0,CAINC6N,1900.0,81,   Other services (except government and government enterprises),Thousands of dollars,6208,6276,6533,6724,6786,7105,7575,7734,7767,7791,7885,8109,8260,8754,9390,9581,10106,10702
